60.59,-150.32,kna
60.37,-149.41,knl
61.32,-142.59,mac
60.03,-151.66,nck
68.07,-158.71,noa
61.58,-159.54,pani
63.03,-145.49,paxk
65.41,-164.66,qrz
63.44,-153.36,tel
59.25,-135.52,ahn
55.58,-133.10,pakw
63.49,-150.88,won
62.97,-143.34,tok
64.05,-141.93,ckn
66.85,-154.34,nru
66.08,-152.17,kan
61.64,-156.44,srv
69.50,-156.50,bdp
69.00,-149.00,pln
67.75,-149.00,pls
65.34,-155.95,cot
64.10,-155.56,por
64.31,-151.08,wnl
60.32,-160.20,kil
62.10,-163.80,mtv
70.40,-161.90,icc
71.32,-156.62,bfx
42.35,-67.70,opa1
39.30,-72.00,opa2
39.30,-65.70,opa3
37.30,-70.10,opa4
36.30,-74.60,opa5
35.60,-73.80,opa6
34.90,-70.80,opa7
33.80,-76.00,opa8
32.80,-72.30,opa9
48.10,-130.50,opp1
48.10,-126.60,opp2
45.30,-129.70,opp3
45.30,-125.60,opp4
41.75,-129.90,opp5
41.90,-125.80,opp6
39.20,-125.50,opp7
36.40,-125.40,opp8
33.30,-125.00,opp9
34.60,-122.30,oppa
30.90,-121.50,oppb
29.60,-117.00,oppc
70.97,-178.53,u#2
68.92,-179.48,uhmi
66.17,-169.83,u#c
64.68,-170.42E,uhma
64.73,-177.50E,uhaz
63.05,-179.32E,u#6
34.90,-73.00,b#1
32.30,-75.20,b#2
32.50,-79.07,b#t
29.30,-77.40,b#3
28.90,-78.50,b#4
25.90,-89.70,b#5
25.90,-93.60,b#6
25.90,-85.90,b#7
27.90,-95.00,b#8
27.00,-96.50,b#9
38.50,-70.70,c7h
42.60,-68.60,9b6
40.50,-69.40,b#a
38.50,-74.70,b#q
41.10,-66.60,b#b
36.60,-74.80,b#s
40.30,-73.20,b#q
44.30,-67.30,jpb
48.06,-87.78,ls1
45.33,-86.42,lm1
45.35,-82.84,lh1
47.56,-86.55,ls2
41.68,-82.40,le1
47.32,-89.87,ls3
42.67,-87.02,lm2
44.28,-82.42,lh2
43.62,-77.41,lo1
42.47,-81.22,le2
43.40,-79.45,lo2
42.74,-79.35,le3
56.30,-148.20,b#c
42.50,-130.50,b#d
51.90,-155.90,b#e
46.10,-131.00,b#f
40.90,-137.50,b#g
39.20,-124.00,b#h
41.80,-124.40,b#i
46.20,-124.20,b#j
40.40,-124.50,b#k
32.40,-119.50,b#u
57.00,-177.70,b#l
23.40,-162.30,b#m
17.20,-157.80,b#n
19.30,-160.80,b#o
17.40,-152.50,b#p
59.77,-151.17,hom
29.70,-98.01,sat
36.25,-86.57,bna
36.18,-95.56,tul
35.24,-119.03,bfl
38.62,-90.18,stl
38.46,-104.18,pub
41.50,-81.60,cle
43.11,-112.68,pih
47.47,-115.80,s06
36.50,-100.80,g#1
30.30,-101.70,g#2
27.70,-102.50,g#3
30.50,-99.10,g#4
28.40,-98.70,g#5
26.30,-98.80,g#6
24.40,-97.40,g#7
25.90,-95.30,g#8
24.50,-94.40,g#9
23.30,-95.60,g#a
18.30,-94.20,g#b
21.40,-93.10,g#c
23.30,-91.60,g#d
23.70,-88.70,g#e
23.00,-85.00,g#f
23.50,-98.00,g#g
46.02,-91.45,hyr
38.83,-82.80,pmh
38.88,-78.52,woo
39.62,-78.76,cbe
39.61,-77.01,w54
64.43,-173.23,uhmd
76.53,-68.75,bgtl
71.30,-156.78,pabr
70.13,-143.63,paba
68.88,-166.13,palu
66.87,-162.63,paot
69.37,-152.13,paum
66.92,-151.52,pabt
65.17,-152.10,pata
66.57,-145.27,pfyu
64.50,-165.43,paom
63.88,-160.80,paun
61.78,-166.03,pacz
60.78,-161.80,pabe
64.73,-156.93,paga
62.97,-155.62,pamc
62.90,-155.98,patl
61.10,-155.58,pasv
62.30,-150.10,patk
61.97,-151.18,pasw
60.57,-151.25,paen
64.82,-147.87,pafa
64.67,-147.10,paei
63.97,-145.70,pabi
62.15,-145.45,pagk
61.25,-149.80,paed
61.17,-150.02,panc
61.60,-149.08,paaq
61.13,-146.35,pavw
60.12,-149.45,pawd
64.78,-141.15,paeg
62.97,-141.93,paor
60.50,-145.50,pacv
58.65,-162.07,paeh
57.15,-170.22,pasn
55.20,-162.73,pacd
59.05,-158.52,padl
58.68,-156.65,pakn
59.75,-154.92,pail
59.63,-151.50,paho
59.43,-146.33,pamd
57.75,-152.50,padq
59.52,-139.67,paya
59.47,-135.30,pagy
58.42,-135.73,pags
57.07,-135.35,pasi
58.37,-134.58,pajn
56.82,-132.97,papg
56.48,-132.37,pawg
55.35,-131.70,pakt
55.03,-131.57,pant
52.72,-174.12E,pasy
51.88,-176.65,padk
52.95,-168.85,piko
53.90,-166.55,padu
51.93,-131.02,cwzv
65.28,-126.75,cyvq
72.00,-125.28,cysy
56.23,-117.43,cype
76.23,-119.33,cymd
56.87,-101.08,cyyl
55.75,-97.87,cyth
68.78,-81.25,cyux
82.50,-62.33,cwlt
49.03,-122.37,cyxx
50.68,-127.37,cyzt
53.55,-114.10,cwse
53.30,-113.58,cyeg
54.13,-108.52,cylj
53.33,-104.00,cybu
46.90,-71.50,cwqg
47.57,-59.17,cwzb
49.95,-119.40,cwlw
58.42,-130.00,cwkx
43.17,-79.93,cyhm
43.47,-80.38,cykf
44.88,-63.50,cyhz
44.98,-64.92,cyzx
43.72,-65.25,cwos
65.77,-111.25,cywo
42.27,-82.97,cyqg
43.93,-60.02,cwsa
44.63,-63.50,cyaw
43.87,-66.10,cyqi
45.32,-65.88,cysj
43.03,-81.15,cyxu
43.67,-79.63,cyyz
45.95,-77.32,cywa
45.47,-73.75,cyul
45.68,-74.03,cymx
45.32,-75.67,cyow
44.23,-78.37,cypq
44.97,-79.30,cyqa
44.75,-81.10,cyvv
45.83,-66.43,cycx
46.12,-64.68,cyqm
46.28,-63.13,cyyg
46.17,-60.05,cyqy
46.38,-75.97,cwmw
48.05,-77.78,cyvo
46.37,-79.42,cyyb
47.97,-84.78,cyxz
48.57,-81.37,cyts
52.23,-87.88,cylh
48.37,-89.32,cyqt
48.65,-123.43,cyyj
47.62,-52.73,cyyt
48.95,-54.57,cyqx
49.22,-57.40,cydf
50.22,-66.27,cyzv
48.53,-58.55,cyjt
53.32,-60.42,cyyr
49.77,-74.53,cymt
53.75,-73.67,cyah
49.78,-86.93,cygq
51.28,-80.60,cymo
53.83,-89.87,cytl
49.78,-94.37,cyqk
51.27,-80.65,cwzc
51.45,-90.20,cypl
49.90,-97.23,cywg
49.78,-99.65,cwlo
54.68,-101.68,cyfo
50.43,-104.67,cyqr
52.17,-106.68,cyxe
53.97,-101.10,cyqd
53.22,-105.68,cypa
50.02,-110.72,cyxh
49.63,-112.80,yql
51.12,-114.02,cyyc
49.62,-115.78,cyxc
49.30,-117.63,cycg
49.18,-123.17,cyvr
49.72,-124.90,cyqq
53.88,-122.68,cyxs
58.10,-68.42,cyvp
58.45,-78.12,cwph
63.75,-68.53,cyfb
58.75,-94.07,cyyq
64.20,-83.37,cyzs
79.98,-85.93,cweu
57.35,-107.13,cwfn
74.72,-94.95,cyrb
69.10,-105.12,cycb
64.30,-96.00,cybk
54.77,-112.02,cwlb
60.02,-111.95,cysm
62.50,-114.40,cyzf
58.83,-122.58,cyye
61.80,-121.20,cyfs
60.12,-128.82,cyqh
68.32,-133.53,cyev
60.72,-135.07,cyxy
64.05,-139.13,cyda
67.57,-139.82,cyoc
24.55,-81.75,keyw
25.82,-80.28,kmia
25.90,-80.28,kopf
26.07,-80.15,kfll
25.65,-80.43,ktmb
26.68,-80.12,kpbi
26.20,-80.17,kfxe
28.10,-80.65,kmlb
27.65,-80.42,kvrb
28.43,-81.32,kmco
29.18,-81.05,kdab
30.50,-81.69,kjax
32.13,-81.19,ksav
32.90,-80.03,kchs
27.70,-82.38,tbw
27.50,-80.37,kfpr
26.58,-81.87,kfmy
26.53,-81.75,krsw
27.97,-82.53,ktpa
27.40,-82.55,ksrq
27.92,-82.68,kpie
29.62,-83.10,cty
31.25,-82.40,kays
31.25,-81.47,kbqk
31.15,-81.37,kssi
30.38,-84.37,ktlh
29.68,-82.27,kgnv
33.36,-84.57,ffc
31.53,-84.18,kaby
30.78,-83.28,kvld
32.70,-83.65,kmcn
33.37,-81.97,kags
33.65,-84.42,katl
33.78,-84.52,kfty
33.88,-84.30,kpdk
29.73,-84.98,aqq
30.56,-85.92,vps
30.47,-87.18,kpns
30.68,-88.25,kmob
30.22,-85.68,kpfn
32.33,-84.83,lsf
32.52,-84.93,kcsg
32.30,-86.40,kmgm
31.32,-85.45,kdhn
33.57,-86.75,kbhm
33.22,-87.62,ktcl
33.58,-85.85,kanb
32.90,-87.25,kckl
33.17,-86.77,bmx
29.98,-90.25,kmsy
30.05,-90.03,knew
30.53,-91.15,kbtr
30.33,-89.82,6ro
32.33,-88.75,kmei
31.47,-89.33,kpib
32.32,-90.08,kjan
33.48,-90.98,kglh
31.18,-90.47,kmcb
33.50,-90.08,kgwo
30.12,-93.22,klch
30.20,-91.98,klft
29.95,-94.02,kbpt
29.30,-94.80,kgls
29.97,-95.35,kiah
29.65,-95.28,khou
30.58,-96.37,kcll
31.23,-94.75,klfk
32.34,-95.40,ktyr
32.34,-94.65,kggg
32.47,-93.82,kshv
32.52,-92.03,kmlu
31.40,-92.30,kesf
32.80,-97.30,fwd
25.90,-97.43,kbro
26.23,-97.65,khrl
26.18,-98.23,kmfe
27.77,-97.50,kcrp
27.73,-98.03,kali
27.55,-99.47,klrd
29.53,-98.47,ksat
30.30,-97.70,kaus
28.85,-96.92,kvct
31.62,-97.22,kact
32.84,-96.85,kdal
33.63,-95.45,prx
32.90,-97.03,kdfw
32.82,-97.37,kftw
32.22,-98.18,ksep
29.37,-100.92,kdrt
31.83,-104.80,gdp
31.37,-100.50,ksjt
36.02,-102.55,kdht
30.37,-104.02,mrf
31.95,-102.18,kmaf
31.78,-103.20,kink
32.41,-99.68,kabi
33.65,-101.82,klbb
33.30,-104.53,krow
32.33,-104.27,kcnm
32.68,-103.22,khob
32.24,-106.22,wsd
31.80,-106.40,kelp
33.23,-107.27,ktcs
32.27,-107.72,kdmn
31.57,-110.33,fhu
31.47,-109.60,kdug
32.12,-110.93,ktus
33.43,-112.02,kphx
32.65,-114.60,kyum
34.05,-117.60,kont
33.83,-116.50,kpsp
34.20,-118.35,kbur
34.22,-118.48,kvny
35.23,-120.63,ksbp
32.73,-117.17,ksan
32.57,-116.98,ksdm
33.25,-119.45,knsi
33.13,-117.28,kcrq
32.85,-117.12,nkx
33.93,-118.40,klax
33.82,-118.15,klgb
33.68,-117.87,ksna
33.99,-78.43,ilm
34.27,-77.90,kilm
35.17,-79.02,kpob
34.98,-78.87,kfay
35.27,-75.55,khat
34.78,-76.87,kmhx
35.87,-78.78,krdu
35.84,-77.90,krwi
36.90,-76.19,korf
37.13,-76.50,kphf
35.07,-77.05,kewn
33.95,-81.12,kcae
34.18,-79.72,kflo
33.95,-83.32,kahn
34.84,-82.35,kgmu
34.90,-82.22,kgsp
34.50,-82.72,kand
35.22,-80.93,kclt
35.73,-81.37,khky
35.43,-82.55,kavl
36.08,-79.94,kgso
37.21,-80.41,krnk
36.48,-82.40,ktri
36.13,-80.22,kint
34.65,-86.77,khsv
34.75,-87.62,kmsl
35.03,-85.20,kcha
35.82,-83.98,ktys
35.95,-85.08,kcsv
36.13,-86.68,kbna
34.27,-88.77,ktup
35.05,-90.00,kmem
35.59,-88.92,kmkl
34.83,-92.25,klzk
34.73,-92.23,klit
35.83,-90.65,kjbr
34.48,-93.10,khot
34.18,-91.93,kpbf
33.45,-93.98,ktxk
33.22,-92.80,keld
35.33,-94.37,kfsm
36.00,-94.17,kfyv
36.27,-93.15,khro
36.20,-92.47,flp
35.73,-91.65,kbvx
37.23,-89.57,kcgi
36.88,-93.90,umn
37.15,-94.50,kjln
33.98,-98.50,ksps
34.98,-99.05,khbr
36.30,-99.77,kgag
35.40,-97.60,kokc
36.73,-97.10,kpnc
34.60,-98.40,fsi
34.30,-97.02,adm
36.20,-95.90,ktul
34.88,-95.78,kmlc
35.23,-97.47,oun
34.43,-100.28,kcds
35.52,-108.78,kgup
35.23,-101.70,kama
31.87,-106.70,kepz
35.05,-106.62,kabq
35.62,-106.08,ksaf
36.75,-108.23,kfmn
35.18,-103.60,ktcc
35.65,-105.15,klvs
35.27,-113.95,igm
36.93,-111.45,kpga
34.53,-112.47,prc
34.65,-112.42,kprc
35.02,-110.73,kinw
34.27,-110.00,sow
34.51,-109.38,sjn
35.13,-111.67,kflg
35.23,-111.82,flg
35.95,-112.15,kgcn
34.77,-114.62,keed
34.92,-117.90,edw
34.84,-116.78,kdag
34.73,-118.22,kwjf
34.63,-118.08,kpmd
35.43,-119.05,kbfl
36.08,-115.17,klas
36.62,-116.02,kdra
36.77,-119.72,kfat
34.12,-119.12,ntd
34.43,-119.83,ksba
34.75,-120.57,vbg
34.90,-120.45,ksmx
35.66,-120.63,kprb
40.28,-74.82,kttn
37.50,-77.33,kric
38.13,-78.44,kcho
37.35,-78.43,kfvx
37.93,-75.48,wal
38.95,-77.44,kiad
38.28,-76.40,nhk
38.33,-75.51,ksby
38.84,-77.03,kdca
39.18,-76.67,kbwi
39.70,-77.73,hgr
39.33,-76.42,kmtn
39.45,-74.57,kacy
39.37,-75.07,kmiv
39.88,-75.25,kphl
40.08,-75.01,kpne
39.68,-75.60,kilg
40.80,-74.42,kmmu
37.33,-79.19,klyh
36.57,-79.33,kdan
37.32,-79.97,kroa
37.78,-81.12,kbkw
37.30,-81.19,kblf
37.87,-80.40,klwb
38.37,-81.60,kcrw
38.88,-79.85,kekn
39.30,-80.23,kckb
39.65,-79.92,kmgw
39.40,-77.98,kmrb
39.05,-84.67,kcvg
38.03,-84.60,klex
38.18,-85.73,ksdf
38.23,-85.67,klou
37.59,-83.32,kjkl
37.08,-84.08,kloz
38.37,-82.55,khts
39.42,-83.83,iln
39.34,-81.43,kpkb
40.18,-80.65,khlg
40.00,-82.88,kcmh
39.95,-81.90,kzzv
39.90,-84.20,kday
39.09,-84.42,kluk
38.05,-87.53,kevv
38.65,-88.97,slo
38.75,-90.37,kstl
38.66,-90.65,ksus
37.07,-88.77,kpah
39.45,-87.32,khuf
39.73,-86.27,kind
40.41,-86.93,klaf
39.84,-89.67,kspi
39.95,-91.20,kuin
37.23,-93.38,ksgf
38.82,-92.22,kcou
37.77,-90.43,kfam
39.32,-94.72,kmci
39.12,-94.60,kmkc
39.77,-94.92,kstj
37.65,-97.43,kict
38.07,-97.87,khut
37.66,-95.48,kcnu
37.77,-99.97,kddc
37.93,-100.72,kgck
38.85,-99.27,khys
39.13,-96.67,kmhk
39.07,-95.62,ktop
38.95,-95.67,kfoe
38.87,-98.82,krsl
38.80,-97.65,ksln
37.45,-105.87,kals
37.15,-107.75,kdro
38.05,-103.52,lhx
38.07,-102.68,laa
38.28,-104.52,kpub
39.37,-101.70,kgld
38.82,-104.72,kcos
39.57,-104.85,kapa
39.65,-106.92,kege
39.22,-106.87,kase
38.53,-106.93,kguc
38.70,-104.77,fcs
39.75,-104.87,den
39.91,-105.12,kbjc
39.62,-110.75,puc
37.62,-109.47,4bl
38.37,-110.72,4hv
37.08,-113.60,ksgu
37.70,-113.10,kcdc
37.70,-112.15,kbce
39.12,-108.53,kgjt
38.50,-107.90,kmtj
39.00,-110.17,u28
39.33,-112.58,u24
41.78,-111.85,klgu
37.37,-118.37,kbih
37.17,-120.31,mce
37.28,-120.52,kmce
38.52,-121.50,ksac
38.70,-121.58,ksmf
38.05,-117.08,ktph
38.55,-118.63,khth
39.28,-114.85,kely
37.62,-114.52,kp38
39.50,-119.78,krno
39.57,-119.79,krev
36.58,-121.85,kmry
36.66,-121.60,ksns
37.90,-121.25,ksck
37.73,-122.22,koak
37.62,-122.38,ksfo
37.37,-121.93,ksjc
38.52,-122.82,ksts
40.87,-72.86,okx
40.70,-74.17,kewr
40.84,-74.07,kteb
40.77,-73.90,klga
40.80,-73.10,kisp
41.63,-73.87,kpou
41.07,-73.69,khpn
41.50,-74.10,kswf
41.17,-73.12,kbdr
41.27,-72.87,khvn
41.33,-72.05,kgon
41.17,-71.58,bid
41.25,-70.07,kack
41.92,-70.73,kpym
41.68,-70.97,kewb
41.67,-70.28,khya
41.73,-71.43,kpvd
41.60,-71.42,koqu
41.93,-72.68,kbdl
41.73,-72.18,ijd
42.57,-72.27,kore
41.73,-72.65,khfd
42.58,-70.92,kbvy
42.37,-71.03,kbos
42.27,-71.87,korh
40.38,-75.97,krdg
40.20,-76.76,kmdt
41.18,-78.90,kduj
40.30,-78.32,kaoo
40.32,-78.83,kjst
40.84,-77.85,kunv
41.33,-75.73,kavp
41.25,-76.92,kipt
42.22,-75.98,kbgm
42.48,-76.44,kith
42.17,-76.90,kelm
43.53,-72.95,rut
40.65,-75.43,kabe
42.75,-73.80,kalb
43.33,-73.62,kgfl
44.68,-75.47,ogs
43.12,-76.12,ksyr
43.15,-75.37,kuca
40.50,-80.22,kpit
40.77,-80.40,kbvi
40.34,-79.93,kagc
40.28,-79.40,klbe
40.91,-81.43,kcak
42.15,-79.26,kjhw
41.42,-81.87,kcle
40.82,-82.52,kmfd
41.27,-80.67,kyng
42.08,-80.18,keri
41.80,-78.62,kbfd
41.38,-79.87,kfkl
42.93,-78.73,kbuf
43.10,-78.94,kiag
43.12,-77.67,kroc
41.98,-87.90,kord
41.92,-88.25,kdpa
40.03,-88.28,kcmi
39.83,-88.87,kdec
40.66,-89.68,kpia
41.00,-85.20,kfwa
40.25,-85.40,mie
41.62,-87.42,kgyy
41.78,-87.75,kmdw
41.87,-87.60,kcgx
41.70,-86.32,ksbn
41.60,-83.80,ktol
41.02,-83.67,kfdy
42.23,-83.33,kdtw
42.42,-83.02,kdet
42.92,-82.53,kphn
47.45,-87.90,kp59
42.77,-84.60,klan
42.27,-84.47,kjxn
42.30,-85.25,kbtl
42.20,-89.10,krfd
41.45,-90.52,kmli
41.88,-91.70,kcid
40.78,-91.13,kbrl
41.53,-93.65,kdsm
41.10,-92.45,kotm
42.40,-90.70,kdbq
42.55,-92.40,kalo
43.15,-93.33,kmcw
41.30,-95.90,koma
40.84,-96.75,klnk
40.97,-98.32,kgri
40.08,-95.60,fnb
41.98,-97.43,kofk
42.40,-96.38,ksux
41.32,-96.37,oax
41.10,-102.98,sny
41.13,-100.68,klbf
42.83,-103.10,kcdr
41.15,-104.82,kcys
41.32,-105.67,klar
39.87,-104.67,kden
41.87,-103.60,kbff
42.92,-106.47,kcpr
40.43,-109.52,kvel
40.48,-107.22,khdn
40.78,-111.97,kslc
40.22,-111.72,kpvu
41.60,-109.07,krks
41.80,-107.20,krwl
41.20,-112.02,kogd
42.82,-108.73,klnd
43.07,-108.47,kriw
41.28,-111.03,evw
43.60,-110.73,kjac
42.92,-112.60,kpih
43.52,-112.07,kida
44.88,-116.10,myl
40.07,-118.57,klol
40.73,-114.03,kenv
40.87,-115.73,klkn
40.83,-115.78,keko
41.67,-115.78,awh
40.90,-117.80,kwmc
40.38,-120.57,ksve
39.28,-120.70,blu
39.32,-120.13,ktrk
38.90,-120.00,ktvl
43.50,-114.30,ksun
42.48,-114.48,ktwf
42.55,-113.77,kbyi
42.15,-121.73,klmt
39.13,-123.20,kuki
40.15,-122.25,krbl
40.50,-122.30,krdd
40.80,-124.17,keka
40.98,-124.10,kacv
41.78,-124.23,kcec
41.50,-120.53,kaat
42.37,-122.87,kmfr
43.20,-71.50,kcon
43.08,-70.82,kpsm
43.65,-70.32,kpwm
44.45,-68.37,kbhb
44.07,-69.10,krkd
44.92,-67.00,kepo
47.28,-68.32,kfve
44.80,-68.83,kbgr
43.35,-72.52,vsf
43.63,-72.30,kleb
44.42,-72.02,1v4
44.20,-72.57,kmpv
44.58,-71.18,kbml
44.47,-73.15,kbtv
44.53,-70.53,krum
44.32,-69.80,kaug
45.47,-69.58,kgnr
45.65,-68.68,kmlt
44.93,-74.85,kmss
44.00,-76.01,kart
44.38,-74.19,kslk
42.70,-83.47,dtx
44.90,-84.72,apx
42.88,-85.52,kgrr
42.23,-85.55,kazo
43.17,-86.25,kmkg
42.97,-83.75,kfnt
42.67,-83.42,kptk
43.53,-84.08,kmbs
44.28,-85.42,kcad
44.73,-85.58,ktvc
45.07,-83.57,kapn
42.95,-87.90,kmke
43.13,-89.33,kmsn
43.87,-91.25,klse
44.87,-91.48,keau
43.92,-92.50,krst
44.48,-88.13,kgrb
43.98,-88.55,kosh
44.93,-89.63,kauw
44.78,-89.67,kcwa
45.73,-87.08,kesc
45.12,-87.63,kmnm
44.85,-93.57,mpx
43.58,-96.73,kfsd
42.92,-97.38,kykn
43.80,-99.32,k9v9
44.38,-98.22,khon
43.77,-98.03,kmhe
44.92,-97.15,katy
45.55,-94.07,stc
46.40,-94.13,kbrd
44.55,-95.08,krwf
45.87,-95.40,kaxn
44.88,-93.22,kmsp
44.95,-93.07,kstp
43.65,-94.42,kfrm
45.45,-98.43,kabr
44.05,-103.07,krap
44.35,-105.53,kgcc
44.77,-106.97,kshr
43.97,-107.95,kwrl
45.45,-105.40,4bq
47.13,-104.80,gdv
45.53,-100.43,ky26
44.38,-100.28,kpir
45.93,-102.17,ky22
44.52,-109.02,kcod
44.68,-111.12,kwys
45.80,-108.53,kbil
47.05,-109.47,klwt
45.95,-112.50,kbtm
45.25,-112.55,kldn
45.78,-111.15,kbzn
45.70,-110.45,lvm
43.57,-116.22,kboi
43.58,-118.95,kbno
44.25,-121.15,krdm
45.12,-113.88,smn
45.95,-116.13,gvl
45.68,-118.85,kpdt
44.83,-117.82,kbke
43.42,-124.25,koth
44.12,-123.22,keug
44.92,-123.00,ksle
44.58,-124.06,onp
45.60,-122.60,kpdx
45.55,-122.40,kttd
45.53,-122.95,khio
45.62,-121.17,kdls
46.12,-67.80,khul
